addr,name,unit,confidence,name_source
0x00115AF8,hhfile_00115AF8,../hahig/hhfile.c,unreferenced,generated
0x00115B18,hhfile_00115B18,../hahig/hhfile.c,reached,generated
0x00115B28,hhfile_00115B28,../hahig/hhfile.c,reached,generated
0x00115B70,hhFileArchiveIDGetByName,../hahig/hhfile.c,unreferenced,recovered
0x00115BF8,OpenFileInfo,../hahig/hhfile.c,reached,trace_string
0x00115C88,hhfile_00115C88,../hahig/hhfile.c,reached,generated
0x00115D78,hhfile_00115D78,../hahig/hhfile.c,reached,generated
0x00115E20,hhfile_00115E20,../hahig/hhfile.c,reached,generated
0x00116068,hhfile_00116068,../hahig/hhfile.c,reached,generated
0x00116180,hhfile_00116180,../hahig/hhfile.c,reached,generated
0x00116458,hhFontLinkTexSet,../hahig/hhfile.c,reached,recovered
0x001165A8,hhfont_001165A8,../hahig/hhfont.c,reached,generated
0x001165F8,hhfont_001165F8,../hahig/hhfont.c,unreferenced,generated
0x001166A0,hhfont_001166A0,../hahig/hhfont.c,reached,generated
0x00116708,hhfont_00116708,../hahig/hhfont.c,reached,generated
0x00116740,hhfont_00116740,../hahig/hhfont.c,reached,generated
0x00116780,hhfont_00116780,../hahig/hhfont.c,reached,generated
0x001167C0,hhFontLoadByID,../hahig/hhfont.c,reached,recovered
0x00116878,hhFontLoadByName,../hahig/hhfont.c,reached,recovered
0x00116920,hhfont_00116920,../hahig/hhfont.c,reached,generated
0x00116980,hhfont_00116980,../hahig/hhfont.c,unreferenced,generated
0x00116988,hhfont_00116988,../hahig/hhfont.c,unreferenced,generated
0x00116990,hhFontCharMake,../hahig/hhfont.c,reached,recovered
0x00116C50,hhFontCharFree,../hahig/hhfont.c,reached,recovered
0x00116D00,func_00116D00,,reached,generated
0x00116E98,func_00116E98,,unreferenced,generated
0x00116F28,func_00116F28,,unreferenced,generated
0x00116FB8,func_00116FB8,,unreferenced,generated
0x001170D0,func_001170D0,,unreferenced,generated
0x001171E8,func_001171E8,,unreferenced,generated
0x001171F0,func_001171F0,,unreferenced,generated
0x001171F8,func_001171F8,,reached,generated
0x00117268,func_00117268,,unreferenced,generated
0x001172A0,func_001172A0,,reached,generated
0x001172C8,func_001172C8,,unreferenced,generated
0x001172E0,func_001172E0,,unreferenced,generated
0x001172E8,func_001172E8,,reached,generated
0x001173B8,func_001173B8,,reached,generated
0x001174D0,func_001174D0,,reached,generated
0x001176C0,func_001176C0,,reached,generated
0x00117888,func_00117888,,reached,generated
0x001178D8,hh_light_destroy_func,../hahig/hhlight.c,reached,solo_string
0x001179F0,hhLightColorSet,../hahig/hhlight.c,reached,recovered
0x00117AE0,hhlight_00117AE0,../hahig/hhlight.c,reached,generated
0x00117B28,hhLightColorRGBSet,../hahig/hhlight.c,reached,recovered
0x00117C20,hhLightDirectionSet,../hahig/hhlight.c,reached,recovered
0x00117CD8,hhlight_00117CD8,../hahig/hhlight.c,reached,generated
0x00117DB0,hhlight_00117DB0,../hahig/hhlight.c,reached,generated
0x00117DC0,hhlight_00117DC0,../hahig/hhlight.c,reached,generated
0x00117E10,hhlight_00117E10,../hahig/hhlight.c,reached,generated
0x00117E30,hhlight_00117E30,../hahig/hhlight.c,reached,generated
0x00117E70,hhlight_00117E70,../hahig/hhlight.c,reached,generated
0x00117ED8,hhlight_00117ED8,../hahig/hhlight.c,unreferenced,generated
0x00117EF8,hhlight_00117EF8,../hahig/hhlight.c,reached,generated
0x00118060,hhlight_00118060,../hahig/hhlight.c,reached,generated
0x001180E0,hhlight_001180E0,../hahig/hhlight.c,reached,generated
0x00118758,hhlight_00118758,../hahig/hhlight.c,reached,generated
0x001187D0,hhlight_001187D0,../hahig/hhlight.c,reached,generated
0x00118870,func_00118870,,reached,generated
0x00118930,func_00118930,,reached,generated
0x00118958,hh_mem_alloc,../hahig/hhmem.c,reached,solo_string
0x00118D90,hhmem_00118D90,../hahig/hhmem.c,reached,generated
0x00119080,hhmem_00119080,../hahig/hhmem.c,reached,generated
0x001191C0,hhmem_001191C0,../hahig/hhmem.c,reached,generated
0x001191E8,hhmem_001191E8,../hahig/hhmem.c,reached,generated
0x00119200,hhmem_00119200,../hahig/hhmem.c,unreferenced,generated
0x00119228,hhmem_00119228,../hahig/hhmem.c,unreferenced,generated
0x00119240,hhMemFree,../hahig/hhmem.c,reached,recovered
0x001193A0,hhMemFreePtr,../hahig/hhmem.c,reached,recovered
0x00119520,hhMemReduce,../hahig/hhmem.c,unreferenced,recovered
0x00119668,hhmem_00119668,../hahig/hhmem.c,unreferenced,generated
0x00119678,hhmem_00119678,../hahig/hhmem.c,unreferenced,generated
0x00119680,hhmem_00119680,../hahig/hhmem.c,unreferenced,generated
0x00119688,hhmem_00119688,../hahig/hhmem.c,reached,generated
0x00119698,hhmem_00119698,../hahig/hhmem.c,unreferenced,generated
0x001196A8,hhmem_001196A8,../hahig/hhmem.c,unreferenced,generated
0x001196B0,hhMemCommentSet,../hahig/hhmem.c,reached,recovered
0x00119740,Memory_Pool_Block,../hahig/hhmem.c,reached,prose_label
0x00119868,hhmem_00119868,../hahig/hhmem.c,reached,generated
0x00119908,hhMemPoolAlloc,../hahig/hhmem.c,reached,recovered
0x00119A98,hhMemPoolFree,../hahig/hhmem.c,reached,recovered
0x00119C70,func_00119C70,../hahig/hhmem.c,reached,generated
0x00119CB0,func_00119CB0,../hahig/hhmem.c,unreferenced,generated
0x00119CB8,func_00119CB8,../hahig/hhmem.c,reached,generated
0x00119D08,hhmem_00119D08,../hahig/hhmem.c,reached,generated
0x00119D40,func_00119D40,../hahig/hhmem.c,unreferenced,generated
0x00119D48,func_00119D48,../hahig/hhmem.c,unreferenced,generated
0x00119D50,func_00119D50,../hahig/hhmem.c,unreferenced,generated
0x00119D58,func_00119D58,../hahig/hhmem.c,reached,generated
0x00119D60,func_00119D60,../hahig/hhmem.c,reached,generated
0x00119D68,hhmem_00119D68,../hahig/hhmem.c,reached,generated
0x00119DA0,hhmem_00119DA0,../hahig/hhmem.c,reached,generated
0x00119DE8,func_00119DE8,../hahig/hhmem.c,reached,generated
0x00119DF0,func_00119DF0,../hahig/hhmem.c,reached,generated
0x00119E00,func_00119E00,../hahig/hhmem.c,reached,generated
0x00119E48,hhmem_00119E48,../hahig/hhmem.c,reached,generated
0x0011A0C0,func_0011A0C0,,reached,generated
0x0011A0D0,func_0011A0D0,,unreferenced,generated
0x0011A0E0,func_0011A0E0,,reached,generated
0x0011A190,func_0011A190,,unreferenced,generated
0x0011A240,func_0011A240,,unreferenced,generated
0x0011A2A8,func_0011A2A8,,unreferenced,generated
0x0011A390,func_0011A390,,reached,generated
0x0011A4A8,func_0011A4A8,,reached,generated
0x0011A660,func_0011A660,,reached,generated
0x0011A800,func_0011A800,,reached,generated
0x0011A968,func_0011A968,,reached,generated
0x0011AA90,func_0011AA90,,reached,generated
0x0011ABF8,func_0011ABF8,,reached,generated
0x0011AC60,hh_model_mesh_block_packet_create,../hahig/hhmodel.c,reached,solo_string
0x0011BA08,hh_model_mesh_packet_create,../hahig/hhmodel.c,reached,solo_string
0x0011C098,hhmodel_0011C098,../hahig/hhmodel.c,reached,generated
0x0011C2F8,hhmodel_0011C2F8,../hahig/hhmodel.c,reached,generated
0x0011C440,MatrixInv,../hahig/hhmodel.c,unreferenced,prose_label
0x0011C590,hhmodel_0011C590,../hahig/hhmodel.c,reached,generated
0x0011C918,hhmodel_0011C918,../hahig/hhmodel.c,reached,generated
0x0011C990,hhmodel_0011C990,../hahig/hhmodel.c,unreferenced,generated
0x0011CA70,HahiGModelDraw,../hahig/hhmodel.c,reached,prose_label
0x0011DDA0,Model_Data,../hahig/hhmodel.c,reached,prose_label
0x0011DF08,hhmodel_0011DF08,../hahig/hhmodel.c,unreferenced,generated
0x0011DF50,hhmodel_0011DF50,../hahig/hhmodel.c,unreferenced,generated
0x0011DF58,hhmodel_0011DF58,../hahig/hhmodel.c,unreferenced,generated
0x0011DFC0,hhmodel_0011DFC0,../hahig/hhmodel.c,reached,generated
0x0011E038,hhmodel_0011E038,../hahig/hhmodel.c,reached,generated
0x0011E0F0,hhmodel_0011E0F0,../hahig/hhmodel.c,reached,generated
0x0011E130,hhmodel_0011E130,../hahig/hhmodel.c,reached,generated
0x0011E1C0,hhModelBoxCreate,../hahig/hhmodel.c,unreferenced,recovered
0x0011E508,hhModelAlphaSet,../hahig/hhmodel.c,reached,recovered
0x0011E710,hhmodel_0011E710,../hahig/hhmodel.c,unreferenced,generated
0x0011E7C0,hhmodel_0011E7C0,../hahig/hhmodel.c,unreferenced,generated
0x0011E840,hhModelMaterialTextureChange,../hahig/hhmodel.c,reached,recovered
0x0011E948,hhModelAlphaDoubleDisable,../hahig/hhmodel.c,reached,recovered
0x0011EA20,hhModelVerDataGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011EAA0,hhModelNorDataGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011EB20,hhModelUVDataGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011EBA0,hhModelColDataGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011EC20,hhModelVerCountGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011ECA0,hhModelVerOffsetGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011ED30,hhModelVerScaleGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011EDB0,hhModelUVOffsetSet,../hahig/hhmodel.c,reached,recovered
0x0011EEF8,hhModelTextureCountGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011EF78,hhModelTextureGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011F018,hhModelTextureListGet,../hahig/hhmodel.c,unreferenced,recovered
0x0011F0A8,hhmodel_0011F0A8,../hahig/hhmodel.c,reached,generated
0x0011F128,hhmodel_0011F128,../hahig/hhmodel.c,reached,generated
0x0011F1A0,hhmodel_0011F1A0,../hahig/hhmodel.c,reached,generated
0x0011F258,hhmodel_0011F258,../hahig/hhmodel.c,unreferenced,generated
0x0011F260,hhmodel_0011F260,../hahig/hhmodel.c,unreferenced,generated
0x0011F270,hhmodel_0011F270,../hahig/hhmodel.c,unreferenced,generated
0x0011F278,hhmodel_0011F278,../hahig/hhmodel.c,unreferenced,generated
0x0011F290,hhmodel_0011F290,../hahig/hhmodel.c,unreferenced,generated
0x0011F2A0,hhmodel_0011F2A0,../hahig/hhmodel.c,reached,generated
0x0011F308,hhmodel_0011F308,../hahig/hhmodel.c,reached,generated
0x0011F318,hhmodel_0011F318,../hahig/hhmodel.c,reached,generated
0x0011F328,hhmodel_0011F328,../hahig/hhmodel.c,unreferenced,generated
0x0011F348,hhModelZWriteEnableSet,../hahig/hhmodel.c,unreferenced,recovered
0x0011F3E8,hhModelZTestEnableSet,../hahig/hhmodel.c,unreferenced,recovered
0x0011F488,hhModelLightAssign,../hahig/hhmodel.c,unreferenced,recovered
0x0011F5A0,hhModelMaterialAssign,../hahig/hhmodel.c,unreferenced,recovered
0x0011F818,hhmodel_0011F818,../hahig/hhmodel.c,unreferenced,generated
0x0011F820,hhmodel_0011F820,../hahig/hhmodel.c,reached,generated
0x0011F858,AlphaSort,../hahig/hhmodel.c,reached,manual
0x0011FAE8,hh_object_get_by_handle,../hahig/hhobject.c,reached,solo_string
0x001204C8,hh_object_update_chain_add,../hahig/hhobject.c,reached,solo_string
0x00120668,hh_object_update_chain_del,../hahig/hhobject.c,reached,solo_string
0x00120828,hh_object_draw_chain_add,../hahig/hhobject.c,reached,solo_string
0x001209C0,hh_object_draw_chain_del,../hahig/hhobject.c,reached,solo_string
0x00120B78,hh_object_free,../hahig/hhobject.c,reached,solo_string
0x00120DD0,Object_Block,../hahig/hhobject.c,reached,prose_label
0x00120E50,hhobject_00120E50,../hahig/hhobject.c,reached,generated
0x00120FF8,hhobject_00120FF8,../hahig/hhobject.c,reached,generated
0x00121040,hhObjectCreate,../hahig/hhobject.c,reached,recovered
0x001212D0,hhObjectDestroy,../hahig/hhobject.c,reached,recovered
0x001213D8,hhObjectEnableSet,../hahig/hhobject.c,reached,manual
0x001214A8,hhobject_001214A8,../hahig/hhobject.c,reached,generated
0x001214E0,hhobject_001214E0,../hahig/hhobject.c,reached,generated
0x001216C8,hhObjectQuatGet,../hahig/hhobject.c,reached,recovered
0x00121750,hhObjectQuatSet,../hahig/hhobject.c,reached,recovered
0x00121888,hhobject_00121888,../hahig/hhobject.c,reached,generated
0x001218B0,hhobject_001218B0,../hahig/hhobject.c,reached,generated
0x00121958,hhObjectRotVecSet,../hahig/hhobject.c,unreferenced,recovered
0x00121AA8,hhobject_00121AA8,../hahig/hhobject.c,unreferenced,generated
0x00121B08,hhobject_00121B08,../hahig/hhobject.c,unreferenced,generated
0x00121B48,hhObjectEulerSet,../hahig/hhobject.c,reached,recovered
0x00121C00,hhobject_00121C00,../hahig/hhobject.c,reached,generated
0x00121C08,UpdateAll,../hahig/hhobject.c,reached,manual
0x00121C38,hhobject_00121C38,../hahig/hhobject.c,reached,generated
0x00121DD0,hhobject_00121DD0,../hahig/hhobject.c,reached,generated
0x00122000,HahiGMotion,../hahig/hhobject.c,reached,prose_label
0x00122088,hhobject_00122088,../hahig/hhobject.c,reached,generated
0x001222C8,hhobject_001222C8,../hahig/hhobject.c,reached,generated
0x001222D0,hhObjectGetByID,../hahig/hhobject.c,reached,recovered
0x00122380,hhObjectGetByName,../hahig/hhobject.c,unreferenced,recovered
0x00122420,hhObjectNodeFindByName,../hahig/hhobject.c,reached,recovered
0x001224D0,hhObjectGroupMasterSet,../hahig/hhobject.c,reached,recovered
0x001225F8,HahiGDrawAll,../hahig/hhobject.c,reached,manual
0x00122760,hhobject_00122760,../hahig/hhobject.c,unreferenced,generated
0x00122778,hhObjectDrawPrioSet,../hahig/hhobject.c,reached,recovered
0x00122820,hhobject_00122820,../hahig/hhobject.c,reached,generated
0x00122880,hhobject_00122880,../hahig/hhobject.c,reached,generated
0x00122910,hhobject_00122910,../hahig/hhobject.c,reached,generated
0x00122960,hhobject_00122960,../hahig/hhobject.c,reached,generated
0x001229B8,hhobject_001229B8,../hahig/hhobject.c,reached,generated
0x00122A10,HahiGHierarchyAll,../hahig/hhobject.c,reached,manual
0x00122A38,hhobject_00122A38,../hahig/hhobject.c,reached,generated
0x00122A40,hhobject_00122A40,../hahig/hhobject.c,reached,generated
0x00122AA0,hhobject_00122AA0,../hahig/hhobject.c,reached,generated
0x00122AD0,hhobject_00122AD0,../hahig/hhobject.c,unreferenced,generated
0x00122B68,hhobject_00122B68,../hahig/hhobject.c,unreferenced,generated
0x00122BA0,hhobject_00122BA0,../hahig/hhobject.c,unreferenced,generated
0x00122C40,hhobject_00122C40,../hahig/hhobject.c,reached,generated
0x00122C88,hhobject_00122C88,../hahig/hhobject.c,unreferenced,generated
0x00122D00,hhobject_00122D00,../hahig/hhobject.c,reached,generated
0x00122D88,hhobject_00122D88,../hahig/hhobject.c,reached,generated
0x00122E30,hhobject_00122E30,../hahig/hhobject.c,unreferenced,generated
0x00122E88,hhObjectUserParamFuncSet,../hahig/hhobject.c,unreferenced,recovered
0x00122F50,hhobject_00122F50,../hahig/hhobject.c,unreferenced,generated
0x00122FA0,hhobject_00122FA0,../hahig/hhobject.c,unreferenced,generated
0x00123030,hhobject_00123030,../hahig/hhobject.c,reached,generated
0x001230D8,hhobject_001230D8,../hahig/hhobject.c,unreferenced,generated
0x00123110,hhobject_00123110,../hahig/hhobject.c,reached,generated
0x00123280,hhobject_00123280,../hahig/hhobject.c,reached,generated
0x00123368,hhobject_00123368,../hahig/hhobject.c,unreferenced,generated
0x001234C8,hhobject_001234C8,../hahig/hhobject.c,reached,generated
0x001234E0,hhobject_001234E0,../hahig/hhobject.c,unreferenced,generated
0x001234E8,hhObjectLoadByID,../hahig/hhobject.c,reached,recovered
0x001235D8,hhObjectLoadByName,../hahig/hhobject.c,unreferenced,recovered
0x001236B8,hhobject_001236B8,../hahig/hhobject.c,unreferenced,generated
0x001236C8,hhobject_001236C8,../hahig/hhobject.c,unreferenced,generated
0x001236D8,hhobject_001236D8,../hahig/hhobject.c,reached,generated
0x00123700,hhobject_00123700,../hahig/hhobject.c,unreferenced,generated
0x00123708,hh_object_matrix_calc,../hahig/hhobject.c,reached,solo_string
0x001239C0,hhobject_001239C0,../hahig/hhobject.c,reached,generated
0x001239F8,hhobject_001239F8,../hahig/hhobject.c,reached,generated
0x00123AB8,hhobject_00123AB8,../hahig/hhobject.c,unreferenced,generated
0x00123BA8,hhObjectNoteCurrentCountGet,../hahig/hhobject.c,unreferenced,recovered
0x00123D08,hhObjectNoteCurrentDataGet,../hahig/hhobject.c,reached,recovered
0x00123E10,hhobject_00123E10,../hahig/hhobject.c,unreferenced,generated
0x00123E88,hhobject_00123E88,../hahig/hhobject.c,unreferenced,generated
0x00123E90,hhobject_00123E90,../hahig/hhobject.c,unreferenced,generated
0x00123E98,hhobject_00123E98,../hahig/hhobject.c,unreferenced,generated
0x00123EA0,hhObjectUpdatePrioSet,../hahig/hhobject.c,reached,recovered
0x00123FB0,hhobject_00123FB0,../hahig/hhobject.c,reached,generated
0x00123FC8,hhobject_00123FC8,../hahig/hhobject.c,reached,generated
0x00123FD0,hhobject_00123FD0,../hahig/hhobject.c,unreferenced,generated
0x00123FF0,hh_object_test_draw,../hahig/hhobject.c,unreferenced,solo_string
0x00124078,hhobject_00124078,../hahig/hhobject.c,reached,generated
0x00124088,hhObjectDrawChainRefresh,../hahig/hhobject.c,reached,recovered
0x00124120,hhObjectCmdNop,../hahig/hhobject.c,reached,manual
0x00124128,hhobject_00124128,../hahig/hhobject.c,reached,generated
0x00124298,hhobject_00124298,../hahig/hhobject.c,reached,generated
0x00124458,hhobject_00124458,../hahig/hhobject.c,reached,generated
0x00124518,hhobject_00124518,../hahig/hhobject.c,reached,generated
0x001245C8,hhobject_001245C8,../hahig/hhobject.c,reached,generated
0x001248F8,hhobject_001248F8,../hahig/hhobject.c,reached,generated
0x00124C20,hhobject_00124C20,../hahig/hhobject.c,reached,generated
0x00124E00,hhobject_00124E00,../hahig/hhobject.c,reached,generated
0x00124F50,hhobject_00124F50,../hahig/hhobject.c,reached,generated
0x001251D8,hhobject_001251D8,../hahig/hhobject.c,reached,generated
0x00125390,hhobject_00125390,../hahig/hhobject.c,reached,generated
0x001254D8,hhobject_001254D8,../hahig/hhobject.c,reached,generated
0x00125690,hhobject_00125690,../hahig/hhobject.c,reached,generated
0x00125698,hhobject_00125698,../hahig/hhobject.c,reached,generated
0x00125760,hhobject_00125760,../hahig/hhobject.c,reached,generated
0x00125A28,hhobject_00125A28,../hahig/hhobject.c,reached,generated
0x00125D90,hhobject_00125D90,../hahig/hhobject.c,reached,generated
0x00125F08,hhobject_00125F08,../hahig/hhobject.c,reached,generated
0x00126110,hhobject_00126110,../hahig/hhobject.c,reached,generated
0x00126350,hhobject_00126350,../hahig/hhobject.c,reached,generated
0x00126400,hhobject_00126400,../hahig/hhobject.c,reached,generated
0x001264E8,hhObjectCmdExec,../hahig/hhobject.c,reached,manual
0x00126E28,func_00126E28,,reached,generated
0x00126F88,func_00126F88,,reached,generated
0x001272F0,func_001272F0,,reached,generated
0x00127308,func_00127308,,reached,generated
0x00127320,func_00127320,,reached,generated
0x00127490,func_00127490,,reached,generated
0x00127560,hhObjectMotionLoadByID,../hahig/hhobjmot.c,unreferenced,recovered
0x00127618,hhobjmot_00127618,../hahig/hhobjmot.c,unreferenced,generated
0x00127630,hhobjmot_00127630,../hahig/hhobjmot.c,reached,generated
0x00127648,hhobjmot_00127648,../hahig/hhobjmot.c,reached,generated
0x00127708,hhobjmot_00127708,../hahig/hhobjmot.c,reached,generated
0x00127710,hhobjmot_00127710,../hahig/hhobjmot.c,reached,generated
0x001277C8,hhobjmot_001277C8,../hahig/hhobjmot.c,reached,generated
0x001277E8,hhobjmot_001277E8,../hahig/hhobjmot.c,unreferenced,generated
0x00127828,hhobjmot_00127828,../hahig/hhobjmot.c,reached,generated
0x001278C0,hhobjmot_001278C0,../hahig/hhobjmot.c,unreferenced,generated
